example_id,source_lang,target_lang,source_text,target_text,domain,register,source_type,source_name,source_url,license,translator,review_status,notes
fra-eng-033715,fra,eng,Ne l'oublions pas !,,,,,,,CC-BY-4.0,,,
fra-eng-033716,fra,eng,Ne lui parlons pas.,,,,,,,CC-BY-4.0,,,
fra-eng-033717,fra,eng,Ouvrons la fenêtre !,,,,,,,CC-BY-4.0,,,
fra-eng-033718,fra,eng,Jouons à un nouveau jeu.,,,,,,,CC-BY-4.0,,,
fra-eng-033719,fra,eng,Jouons à la balle au prisonnier.,,,,,,,CC-BY-4.0,,,
fra-eng-033720,fra,eng,Jouons au volley.,,,,,,,CC-BY-4.0,,,
fra-eng-033721,fra,eng,Révisons la leçon 5.,,,,,,,CC-BY-4.0,,,
fra-eng-033722,fra,eng,Partageons l'argent !,,,,,,,CC-BY-4.0,,,
fra-eng-033723,fra,eng,Que la fête commence.,,,,,,,CC-BY-4.0,,,
fra-eng-033724,fra,eng,Commençons par de la bière !,,,,,,,CC-BY-4.0,,,
fra-eng-033725,fra,eng,Faisons une petite pause.,,,,,,,CC-BY-4.0,,,
fra-eng-033726,fra,eng,Prenons un moment de repos.,,,,,,,CC-BY-4.0,,,
fra-eng-033727,fra,eng,Parlons de ceci.,,,,,,,CC-BY-4.0,,,
fra-eng-033728,fra,eng,Parlons d'homme à homme.,,,,,,,CC-BY-4.0,,,
fra-eng-033729,fra,eng,Voyageons ensemble.,,,,,,,CC-BY-4.0,,,
fra-eng-033730,fra,eng,La vie pourrait être tellement facile.,,,,,,,CC-BY-4.0,,,
fra-eng-033731,fra,eng,La vie est imprévisible.,,,,,,,CC-BY-4.0,,,
fra-eng-033732,fra,eng,"Tel père, tel fils.",,,,,,,CC-BY-4.0,,,
fra-eng-033733,fra,eng,"Tel père, tel fils !",,,,,,,CC-BY-4.0,,,
fra-eng-033734,fra,eng,Écoute ta mère !,,,,,,,CC-BY-4.0,,,
fra-eng-033735,fra,eng,Écoutez votre mère !,,,,,,,CC-BY-4.0,,,
fra-eng-033736,fra,eng,Regarde ce bâtiment.,,,,,,,CC-BY-4.0,,,
fra-eng-033737,fra,eng,Regarde cette montagne.,,,,,,,CC-BY-4.0,,,
fra-eng-033738,fra,eng,Regardez cette montagne.,,,,,,,CC-BY-4.0,,,
fra-eng-033739,fra,eng,Regardez la page suivante.,,,,,,,CC-BY-4.0,,,
fra-eng-033740,fra,eng,"Écoute, je suis très occupé.",,,,,,,CC-BY-4.0,,,
fra-eng-033741,fra,eng,Décide-toi par toi-même !,,,,,,,CC-BY-4.0,,,
fra-eng-033742,fra,eng,Décidez-vous par vous-même !,,,,,,,CC-BY-4.0,,,
fra-eng-033743,fra,eng,Faites comme chez vous.,,,,,,,CC-BY-4.0,,,
fra-eng-033744,fra,eng,Fais comme chez toi.,,,,,,,CC-BY-4.0,,,
fra-eng-033745,fra,eng,De nombreuses personnes sont fâchées.,,,,,,,CC-BY-4.0,,,
fra-eng-033746,fra,eng,De nombreuses personnes sont contrariées.,,,,,,,CC-BY-4.0,,,
fra-eng-033747,fra,eng,Le mariage est une loterie.,,,,,,,CC-BY-4.0,,,
fra-eng-033748,fra,eng,Marie a ses propres problèmes.,,,,,,,CC-BY-4.0,,,
fra-eng-033749,fra,eng,Mary a repassé sa chemise.,,,,,,,CC-BY-4.0,,,
fra-eng-033750,fra,eng,Marie n'est pas la femme de Tom.,,,,,,,CC-BY-4.0,,,
fra-eng-033751,fra,eng,Puis-je emprunter ce stylo ?,,,,,,,CC-BY-4.0,,,
fra-eng-033752,fra,eng,Pourrais-je emprunter votre voiture ?,,,,,,,CC-BY-4.0,,,
fra-eng-033753,fra,eng,Puis-je le faire sur-le-champ ?,,,,,,,CC-BY-4.0,,,
fra-eng-033754,fra,eng,Puis-je le faire immédiatement ?,,,,,,,CC-BY-4.0,,,
fra-eng-033755,fra,eng,Puis-je le faire sans attendre ?,,,,,,,CC-BY-4.0,,,
fra-eng-033756,fra,eng,Puis-je manger cette orange ?,,,,,,,CC-BY-4.0,,,
fra-eng-033757,fra,eng,Est-ce que je peux manger cette orange ?,,,,,,,CC-BY-4.0,,,
fra-eng-033758,fra,eng,Puis-je vous raccompagner chez vous ?,,,,,,,CC-BY-4.0,,,
fra-eng-033759,fra,eng,Puis-je avoir une carte routière ?,,,,,,,CC-BY-4.0,,,
fra-eng-033760,fra,eng,M'accordez-vous cette danse ?,,,,,,,CC-BY-4.0,,,
fra-eng-033761,fra,eng,Est-ce que je peux m'allonger sur le sofa ?,,,,,,,CC-BY-4.0,,,
fra-eng-033762,fra,eng,Puis-je ouvrir la fenêtre ?,,,,,,,CC-BY-4.0,,,
fra-eng-033763,fra,eng,Puis-je m'asseoir près de vous ?,,,,,,,CC-BY-4.0,,,
fra-eng-033764,fra,eng,Puis-je m'asseoir auprès de vous ?,,,,,,,CC-BY-4.0,,,
fra-eng-033765,fra,eng,Puis-je m'asseoir près de toi ?,,,,,,,CC-BY-4.0,,,
fra-eng-033766,fra,eng,Puis-je m'asseoir auprès de toi ?,,,,,,,CC-BY-4.0,,,
fra-eng-033767,fra,eng,Puis-je m'asseoir à ton côté ?,,,,,,,CC-BY-4.0,,,
fra-eng-033768,fra,eng,Puis-je m'asseoir à votre côté ?,,,,,,,CC-BY-4.0,,,
fra-eng-033769,fra,eng,Puis-je utiliser ce crayon ?,,,,,,,CC-BY-4.0,,,
fra-eng-033770,fra,eng,Puis-je utiliser vos toilettes ?,,,,,,,CC-BY-4.0,,,
fra-eng-033771,fra,eng,Puis-je utiliser tes toilettes ?,,,,,,,CC-BY-4.0,,,
fra-eng-033772,fra,eng,Mai se trouve après avril.,,,,,,,CC-BY-4.0,,,
fra-eng-033773,fra,eng,Mai vient après avril.,,,,,,,CC-BY-4.0,,,
fra-eng-033774,fra,eng,Peut-être ai-je besoin d'un avocat.,,,,,,,CC-BY-4.0,,,
fra-eng-033775,fra,eng,J'achèterai peut-être un vélo.,,,,,,,CC-BY-4.0,,,
fra-eng-033776,fra,eng,Nous pouvons peut-être réparer ceci.,,,,,,,CC-BY-4.0,,,
fra-eng-033777,fra,eng,Nous pouvons peut-être corriger ceci.,,,,,,,CC-BY-4.0,,,
fra-eng-033778,fra,eng,Peut-être devrions-nous commencer.,,,,,,,CC-BY-4.0,,,
fra-eng-033779,fra,eng,Peut-être devrions-nous démarrer.,,,,,,,CC-BY-4.0,,,
fra-eng-033780,fra,eng,Peut-être pouvez-vous nous aider.,,,,,,,CC-BY-4.0,,,
fra-eng-033781,fra,eng,Peut-être peux-tu nous aider.,,,,,,,CC-BY-4.0,,,
fra-eng-033782,fra,eng,Rencontrer des filles est difficile.,,,,,,,CC-BY-4.0,,,
fra-eng-033783,fra,eng,Maman ne l'avait pas mentionné.,,,,,,,CC-BY-4.0,,,
fra-eng-033784,fra,eng,Lundi était un jour chargé.,,,,,,,CC-BY-4.0,,,
fra-eng-033785,fra,eng,Lundi était une journée bien remplie.,,,,,,,CC-BY-4.0,,,
fra-eng-033786,fra,eng,L'argent ouvre toutes les portes.,,,,,,,CC-BY-4.0,,,
fra-eng-033787,fra,eng,L'argent régit le monde.,,,,,,,CC-BY-4.0,,,
fra-eng-033788,fra,eng,J'ai un mal de dos épouvantable.,,,,,,,CC-BY-4.0,,,
fra-eng-033789,fra,eng,Mes bagages manquent.,,,,,,,CC-BY-4.0,,,
fra-eng-033790,fra,eng,Mes bagages sont manquants.,,,,,,,CC-BY-4.0,,,
fra-eng-033791,fra,eng,Ma bicyclette a un pneu à plat.,,,,,,,CC-BY-4.0,,,
fra-eng-033792,fra,eng,Mon vélo a un pneu à plat.,,,,,,,CC-BY-4.0,,,
fra-eng-033793,fra,eng,Mon vélo a été volé.,,,,,,,CC-BY-4.0,,,
fra-eng-033794,fra,eng,Mon frère est en bonne santé.,,,,,,,CC-BY-4.0,,,
fra-eng-033795,fra,eng,Ma voiture ne fonctionne pas.,,,,,,,CC-BY-4.0,,,
fra-eng-033796,fra,eng,Ma voiture n'est pas à vendre.,,,,,,,CC-BY-4.0,,,
fra-eng-033797,fra,eng,Ma voiture était à court d'essence.,,,,,,,CC-BY-4.0,,,
fra-eng-033798,fra,eng,Mon chat est mort hier soir.,,,,,,,CC-BY-4.0,,,
fra-eng-033799,fra,eng,Mon chat est mort hier.,,,,,,,CC-BY-4.0,,,
fra-eng-033800,fra,eng,Mon chat adorera ça.,,,,,,,CC-BY-4.0,,,
fra-eng-033801,fra,eng,Mon cours a été annulé.,,,,,,,CC-BY-4.0,,,
fra-eng-033802,fra,eng,Mon cours fut annulé.,,,,,,,CC-BY-4.0,,,
fra-eng-033803,fra,eng,Mon université a un dortoir.,,,,,,,CC-BY-4.0,,,
fra-eng-033804,fra,eng,Mon école dispose d'un dortoir.,,,,,,,CC-BY-4.0,,,
fra-eng-033805,fra,eng,Mon père est très strict.,,,,,,,CC-BY-4.0,,,
fra-eng-033806,fra,eng,Mon père est médecin.,,,,,,,CC-BY-4.0,,,
fra-eng-033807,fra,eng,Mon père est toubib.,,,,,,,CC-BY-4.0,,,
fra-eng-033808,fra,eng,Mon père est docteur.,,,,,,,CC-BY-4.0,,,
fra-eng-033809,fra,eng,Mon père aime la pizza.,,,,,,,CC-BY-4.0,,,
fra-eng-033810,fra,eng,Ma maison se tient sur une colline.,,,,,,,CC-BY-4.0,,,
fra-eng-033811,fra,eng,Mon mari est au travail.,,,,,,,CC-BY-4.0,,,
fra-eng-033812,fra,eng,Mon instinct se révéla juste.,,,,,,,CC-BY-4.0,,,
fra-eng-033813,fra,eng,Mon enfant était dans la voiture.,,,,,,,CC-BY-4.0,,,
fra-eng-033814,fra,eng,Mon bras gauche est engourdi.,,,,,,,CC-BY-4.0,,,
fra-eng-033815,fra,eng,Mon bras gauche est ankylosé.,,,,,,,CC-BY-4.0,,,
fra-eng-033816,fra,eng,Ma vie était en danger.,,,,,,,CC-BY-4.0,,,
fra-eng-033817,fra,eng,Ma mère est fière de moi.,,,,,,,CC-BY-4.0,,,
fra-eng-033818,fra,eng,Ma mère l'a fait pour moi.,,,,,,,CC-BY-4.0,,,
fra-eng-033819,fra,eng,Ma mère est avocat.,,,,,,,CC-BY-4.0,,,
fra-eng-033820,fra,eng,Ma mère est riche.,,,,,,,CC-BY-4.0,,,
fra-eng-033821,fra,eng,Ma mère est aisée.,,,,,,,CC-BY-4.0,,,
fra-eng-033822,fra,eng,Ma mère fait des gâteaux.,,,,,,,CC-BY-4.0,,,
fra-eng-033823,fra,eng,Ma mère confectionne des gâteaux.,,,,,,,CC-BY-4.0,,,
fra-eng-033824,fra,eng,Ma mère était furieuse.,,,,,,,CC-BY-4.0,,,
fra-eng-033825,fra,eng,Mon nom est sur la porte.,,,,,,,CC-BY-4.0,,,
fra-eng-033826,fra,eng,Mon surnom est « Itch ».,,,,,,,CC-BY-4.0,,,
fra-eng-033827,fra,eng,J'ai le nez bouché.,,,,,,,CC-BY-4.0,,,
fra-eng-033828,fra,eng,Mes parents sont endormis.,,,,,,,CC-BY-4.0,,,
fra-eng-033829,fra,eng,Mes parents l'ignorent.,,,,,,,CC-BY-4.0,,,
fra-eng-033830,fra,eng,Mon téléphone ne fonctionne pas.,,,,,,,CC-BY-4.0,,,
fra-eng-033831,fra,eng,Mon téléphone est en train de vibrer.,,,,,,,CC-BY-4.0,,,
fra-eng-033832,fra,eng,Ma main droite est ankylosée.,,,,,,,CC-BY-4.0,,,
fra-eng-033833,fra,eng,Ma chambre est juste au-dessous.,,,,,,,CC-BY-4.0,,,
fra-eng-033834,fra,eng,Ma chambre est très petite.,,,,,,,CC-BY-4.0,,,
fra-eng-033835,fra,eng,Mes chaussures sont usées.,,,,,,,CC-BY-4.0,,,
fra-eng-033836,fra,eng,Ma sœur s'est fiancée.,,,,,,,CC-BY-4.0,,,
fra-eng-033837,fra,eng,Ma sœur possède un piano.,,,,,,,CC-BY-4.0,,,
fra-eng-033838,fra,eng,Ma sœur a un piano.,,,,,,,CC-BY-4.0,,,
fra-eng-033839,fra,eng,Ma sœur pleure souvent.,,,,,,,CC-BY-4.0,,,
fra-eng-033840,fra,eng,Ma valise est cassée.,,,,,,,CC-BY-4.0,,,
fra-eng-033841,fra,eng,Mon doigt de pied s'est mis à saigner.,,,,,,,CC-BY-4.0,,,
fra-eng-033842,fra,eng,Mon oncle joue de la guitare.,,,,,,,CC-BY-4.0,,,
fra-eng-033843,fra,eng,Mon oncle tient un hôtel.,,,,,,,CC-BY-4.0,,,
fra-eng-033844,fra,eng,Tout mon corps me fait mal.,,,,,,,CC-BY-4.0,,,
fra-eng-033845,fra,eng,Tout mon corps est douloureux.,,,,,,,CC-BY-4.0,,,
fra-eng-033846,fra,eng,Tout mon corps est endolori.,,,,,,,CC-BY-4.0,,,
fra-eng-033847,fra,eng,Ma femme est très contrariée.,,,,,,,CC-BY-4.0,,,
fra-eng-033848,fra,eng,Ma femme est très fâchée.,,,,,,,CC-BY-4.0,,,
fra-eng-033849,fra,eng,Clouez les fenêtres !,,,,,,,CC-BY-4.0,,,
fra-eng-033850,fra,eng,Cloue les fenêtres !,,,,,,,CC-BY-4.0,,,
fra-eng-033851,fra,eng,"La prochaine fois, je conduirai.",,,,,,,CC-BY-4.0,,,
fra-eng-033852,fra,eng,"Il viendra, c'est sûr.",,,,,,,CC-BY-4.0,,,
fra-eng-033853,fra,eng,Personne n'a été d'accord avec moi.,,,,,,,CC-BY-4.0,,,
fra-eng-033854,fra,eng,Personne ne fut d'accord avec moi.,,,,,,,CC-BY-4.0,,,
fra-eng-033855,fra,eng,Personne ne se soucie de nous.,,,,,,,CC-BY-4.0,,,
fra-eng-033856,fra,eng,Personne ne l'a encouragée.,,,,,,,CC-BY-4.0,,,
fra-eng-033857,fra,eng,Personne n'a rien entendu.,,,,,,,CC-BY-4.0,,,
fra-eng-033858,fra,eng,Personne n'a entendu quoi que ce soit.,,,,,,,CC-BY-4.0,,,
fra-eng-033859,fra,eng,Personne ici n'a de voiture.,,,,,,,CC-BY-4.0,,,
fra-eng-033860,fra,eng,Personne ici ne dispose de voiture.,,,,,,,CC-BY-4.0,,,
fra-eng-033861,fra,eng,Personne ne se trouve dans la pièce.,,,,,,,CC-BY-4.0,,,
fra-eng-033862,fra,eng,Tout le monde ignorait qui j'étais.,,,,,,,CC-BY-4.0,,,
fra-eng-033863,fra,eng,Personne ne savait qui j'étais.,,,,,,,CC-BY-4.0,,,
fra-eng-033864,fra,eng,Personne ne sait quoi que ce soit.,,,,,,,CC-BY-4.0,,,
fra-eng-033865,fra,eng,Personne ne sait son nom.,,,,,,,CC-BY-4.0,,,
fra-eng-033866,fra,eng,Personne ne connaît son nom.,,,,,,,CC-BY-4.0,,,
fra-eng-033867,fra,eng,Personne n'est au fait.,,,,,,,CC-BY-4.0,,,
fra-eng-033868,fra,eng,Personne n'est au courant.,,,,,,,CC-BY-4.0,,,
fra-eng-033869,fra,eng,Personne ne m'a écouté.,,,,,,,CC-BY-4.0,,,
fra-eng-033870,fra,eng,Personne ne m'a écoutée.,,,,,,,CC-BY-4.0,,,
fra-eng-033871,fra,eng,Personne ne semblait entendre.,,,,,,,CC-BY-4.0,,,
fra-eng-033872,fra,eng,Personne ne me parle.,,,,,,,CC-BY-4.0,,,
fra-eng-033873,fra,eng,Personne ne veut se battre.,,,,,,,CC-BY-4.0,,,
fra-eng-033874,fra,eng,Personne ne nous aidait.,,,,,,,CC-BY-4.0,,,
fra-eng-033875,fra,eng,Personne ne se trouvait dans la voiture.,,,,,,,CC-BY-4.0,,,
fra-eng-033876,fra,eng,Aucun ticket n'est nécessaire.,,,,,,,CC-BY-4.0,,,
fra-eng-033877,fra,eng,Personne ne me rend grâce.,,,,,,,CC-BY-4.0,,,
fra-eng-033878,fra,eng,Personne ne peut nous contrôler.,,,,,,,CC-BY-4.0,,,
fra-eng-033879,fra,eng,Personne ne se préoccupe de moi.,,,,,,,CC-BY-4.0,,,
fra-eng-033880,fra,eng,Personne ne le fait mieux.,,,,,,,CC-BY-4.0,,,
fra-eng-033881,fra,eng,Personne ne l'encouragea.,,,,,,,CC-BY-4.0,,,
fra-eng-033882,fra,eng,Personne n'aime ce type.,,,,,,,CC-BY-4.0,,,
fra-eng-033883,fra,eng,Personne n'aurait dû mourir.,,,,,,,CC-BY-4.0,,,
fra-eng-033884,fra,eng,Personne ne le comprend.,,,,,,,CC-BY-4.0,,,
fra-eng-033885,fra,eng,Personne ne me comprend.,,,,,,,CC-BY-4.0,,,
fra-eng-033886,fra,eng,Personne ne veut le faire ?,,,,,,,CC-BY-4.0,,,
fra-eng-033887,fra,eng,Personne n'était intéressé.,,,,,,,CC-BY-4.0,,,
fra-eng-033888,fra,eng,Aucun d'eux n'est en vie.,,,,,,,CC-BY-4.0,,,
fra-eng-033889,fra,eng,Aucune d'entre nous n'est parfaite.,,,,,,,CC-BY-4.0,,,
fra-eng-033890,fra,eng,Aucun d'entre nous n'est parfait.,,,,,,,CC-BY-4.0,,,
fra-eng-033891,fra,eng,Ce ne sont pas tes oignons.,,,,,,,CC-BY-4.0,,,
fra-eng-033892,fra,eng,Pas un son ne pouvait être entendu.,,,,,,,CC-BY-4.0,,,
fra-eng-033893,fra,eng,Tous les oiseaux ne peuvent pas voler.,,,,,,,CC-BY-4.0,,,
fra-eng-033894,fra,eng,Tous les changements ne sont pas mauvais.,,,,,,,CC-BY-4.0,,,
fra-eng-033895,fra,eng,Tout changement n'est pas mauvais.,,,,,,,CC-BY-4.0,,,
fra-eng-033896,fra,eng,Tous les experts ne s'accordent pas.,,,,,,,CC-BY-4.0,,,
fra-eng-033897,fra,eng,Rien n'est jamais bien.,,,,,,,CC-BY-4.0,,,
fra-eng-033898,fra,eng,Rien ne dure pour toujours.,,,,,,,CC-BY-4.0,,,
fra-eng-033899,fra,eng,Rien ne dure pour l'éternité.,,,,,,,CC-BY-4.0,,,
fra-eng-033900,fra,eng,Rien n'a encore changé.,,,,,,,CC-BY-4.0,,,
fra-eng-033901,fra,eng,L'énergie nucléaire est sans risque.,,,,,,,CC-BY-4.0,,,
fra-eng-033902,fra,eng,"Il a tort, à l'évidence.",,,,,,,CC-BY-4.0,,,
fra-eng-033903,fra,eng,"Manifestement, elle est malade.",,,,,,,CC-BY-4.0,,,
fra-eng-033904,fra,eng,L'une de mes dents me fait mal.,,,,,,,CC-BY-4.0,,,
fra-eng-033905,fra,eng,Un seul homme a survécu.,,,,,,,CC-BY-4.0,,,
fra-eng-033906,fra,eng,Un seul homme survécut.,,,,,,,CC-BY-4.0,,,
fra-eng-033907,fra,eng,"Ouvrez la porte, je vous prie !",,,,,,,CC-BY-4.0,,,
fra-eng-033908,fra,eng,"Ouvre la porte, je te prie !",,,,,,,CC-BY-4.0,,,
fra-eng-033909,fra,eng,Notre chien est parti.,,,,,,,CC-BY-4.0,,,
fra-eng-033910,fra,eng,Notre équipe a gagné la partie.,,,,,,,CC-BY-4.0,,,
fra-eng-033911,fra,eng,Notre canalisation d'eau a explosé.,,,,,,,CC-BY-4.0,,,
fra-eng-033912,fra,eng,Les gens se sont moqués de lui.,,,,,,,CC-BY-4.0,,,
fra-eng-033913,fra,eng,Peut-être que Tom est coupable.,,,,,,,CC-BY-4.0,,,
fra-eng-033914,fra,eng,Jouer au tennis est amusant.,,,,,,,CC-BY-4.0,,,
fra-eng-033915,fra,eng,Veuillez me permettre d'y aller.,,,,,,,CC-BY-4.0,,,
fra-eng-033916,fra,eng,"Permets-moi d'y aller, je te prie.",,,,,,,CC-BY-4.0,,,
fra-eng-033917,fra,eng,"Fermez la porte, s'il vous plaît.",,,,,,,CC-BY-4.0,,,
fra-eng-033918,fra,eng,Veuillez fermer la porte.,,,,,,,CC-BY-4.0,,,
fra-eng-033919,fra,eng,"Ferme la porte, je te prie.",,,,,,,CC-BY-4.0,,,
fra-eng-033920,fra,eng,"Ferme la porte, s'il te plait.",,,,,,,CC-BY-4.0,,,
fra-eng-033921,fra,eng,Je vous prie de fermer la porte.,,,,,,,CC-BY-4.0,,,
fra-eng-033922,fra,eng,Recopie cette page s'il te plait.,,,,,,,CC-BY-4.0,,,
fra-eng-033923,fra,eng,Veuillez copier cette page.,,,,,,,CC-BY-4.0,,,
fra-eng-033924,fra,eng,"Faites comme cela, s'il vous plait.",,,,,,,CC-BY-4.0,,,
fra-eng-033925,fra,eng,"S'il vous plait, ne me tuez pas.",,,,,,,CC-BY-4.0,,,
fra-eng-033926,fra,eng,"S'il te plait, ne me tue pas.",,,,,,,CC-BY-4.0,,,
fra-eng-033927,fra,eng,Je vous prie de ne pas me tuer.,,,,,,,CC-BY-4.0,,,
fra-eng-033928,fra,eng,Donne-moi un livre s'il te plaît.,,,,,,,CC-BY-4.0,,,
fra-eng-033929,fra,eng,Donnez-moi un livre s'il vous plaît.,,,,,,,CC-BY-4.0,,,
fra-eng-033930,fra,eng,Appelle-moi s'il te plaît.,,,,,,,CC-BY-4.0,,,
fra-eng-033931,fra,eng,S'il vous plaît donnez-moi un coup de main.,,,,,,,CC-BY-4.0,,,
fra-eng-033932,fra,eng,"S'il te plait, va à la banque.",,,,,,,CC-BY-4.0,,,
fra-eng-033933,fra,eng,Merci d'aller à la banque.,,,,,,,CC-BY-4.0,,,
fra-eng-033934,fra,eng,Veuillez vous rendre à la banque.,,,,,,,CC-BY-4.0,,,
fra-eng-033935,fra,eng,"Chauffe l'eau, s'il te plaît !",,,,,,,CC-BY-4.0,,,
fra-eng-033936,fra,eng,"Chauffez l'eau, s'il vous plaît !",,,,,,,CC-BY-4.0,,,
fra-eng-033937,fra,eng,"S'il vous plaît, laissez-moi tranquille.",,,,,,,CC-BY-4.0,,,
fra-eng-033938,fra,eng,"Veuillez me laisser m'expliquer, je vous prie.",,,,,,,CC-BY-4.0,,,
fra-eng-033939,fra,eng,"Laisse-moi m'expliquer, je te prie.",,,,,,,CC-BY-4.0,,,
fra-eng-033940,fra,eng,"S'il vous plait, laissez-moi rentrer chez moi !",,,,,,,CC-BY-4.0,,,
fra-eng-033941,fra,eng,"Allume une bougie, je te prie !",,,,,,,CC-BY-4.0,,,
fra-eng-033942,fra,eng,"Allumez un cierge, je vous prie !",,,,,,,CC-BY-4.0,,,
fra-eng-033943,fra,eng,Veuillez lire ce livre.,,,,,,,CC-BY-4.0,,,
fra-eng-033944,fra,eng,"Lis ce livre, s'il te plaît.",,,,,,,CC-BY-4.0,,,
fra-eng-033945,fra,eng,"Arrête de siffler, je te prie !",,,,,,,CC-BY-4.0,,,
fra-eng-033946,fra,eng,"Arrêtez de siffler, je vous prie !",,,,,,,CC-BY-4.0,,,
fra-eng-033947,fra,eng,"S'il vous plaît, suivez mon conseil.",,,,,,,CC-BY-4.0,,,
fra-eng-033948,fra,eng,"Lance la balle, s'il te plait.",,,,,,,CC-BY-4.0,,,
fra-eng-033949,fra,eng,Allume la télévision s'il te plaît.,,,,,,,CC-BY-4.0,,,
fra-eng-033950,fra,eng,Attendez jusqu'à midi.,,,,,,,CC-BY-4.0,,,
fra-eng-033951,fra,eng,La pauvreté règne partout.,,,,,,,CC-BY-4.0,,,
fra-eng-033952,fra,eng,Les prix sont raisonnables.,,,,,,,CC-BY-4.0,,,
fra-eng-033953,fra,eng,Les prix ont baissé.,,,,,,,CC-BY-4.0,,,
fra-eng-033954,fra,eng,Une carte d'identité en règle est requise.,,,,,,,CC-BY-4.0,,,
fra-eng-033955,fra,eng,Bas les armes !,,,,,,,CC-BY-4.0,,,
fra-eng-033956,fra,eng,Mets-le sur la table.,,,,,,,CC-BY-4.0,,,
fra-eng-033957,fra,eng,Posez-le où vous voulez.,,,,,,,CC-BY-4.0,,,
fra-eng-033958,fra,eng,"Allez coucher le bébé, s'il vous plaît.",,,,,,,CC-BY-4.0,,,
fra-eng-033959,fra,eng,Pose-les sur la table.,,,,,,,CC-BY-4.0,,,
fra-eng-033960,fra,eng,Remets ton manteau.,,,,,,,CC-BY-4.0,,,
fra-eng-033961,fra,eng,Les lapins se reproduisent comme des lapins.,,,,,,,CC-BY-4.0,,,
fra-eng-033962,fra,eng,Le rouge n'est plus à la mode.,,,,,,,CC-BY-4.0,,,
fra-eng-033963,fra,eng,"Reste assis, je te prie.",,,,,,,CC-BY-4.0,,,
fra-eng-033964,fra,eng,"Reste assise, je te prie.",,,,,,,CC-BY-4.0,,,
fra-eng-033965,fra,eng,"Restez assis, je vous prie.",,,,,,,CC-BY-4.0,,,
fra-eng-033966,fra,eng,"Restez assise, je vous prie.",,,,,,,CC-BY-4.0,,,
fra-eng-033967,fra,eng,"Restez assises, je vous prie.",,,,,,,CC-BY-4.0,,,
fra-eng-033968,fra,eng,Souviens-toi de ta promesse !,,,,,,,CC-BY-4.0,,,
fra-eng-033969,fra,eng,Baisse ta fenêtre !,,,,,,,CC-BY-4.0,,,
fra-eng-033970,fra,eng,Baissez votre fenêtre !,,,,,,,CC-BY-4.0,,,
fra-eng-033971,fra,eng,Abaisse ta fenêtre !,,,,,,,CC-BY-4.0,,,
fra-eng-033972,fra,eng,Abaissez votre fenêtre !,,,,,,,CC-BY-4.0,,,
fra-eng-033973,fra,eng,Dis-le autrement.,,,,,,,CC-BY-4.0,,,
fra-eng-033974,fra,eng,Dis-moi que tu me comprends.,,,,,,,CC-BY-4.0,,,
fra-eng-033975,fra,eng,L'école débute à neuf heures.,,,,,,,CC-BY-4.0,,,
fra-eng-033976,fra,eng,L'école commence à 8 h 40.,,,,,,,CC-BY-4.0,,,
fra-eng-033977,fra,eng,Envoyez-moi un nouveau catalogue.,,,,,,,CC-BY-4.0,,,
fra-eng-033978,fra,eng,"Coudre, c'est du travail manuel.",,,,,,,CC-BY-4.0,,,
fra-eng-033979,fra,eng,Je vérifie l'huile ?,,,,,,,CC-BY-4.0,,,
fra-eng-033980,fra,eng,Elle accepta son cadeau.,,,,,,,CC-BY-4.0,,,
fra-eng-033981,fra,eng,Elle atteignit son objectif.,,,,,,,CC-BY-4.0,,,
fra-eng-033982,fra,eng,Elle a atteint son objectif.,,,,,,,CC-BY-4.0,,,
fra-eng-033983,fra,eng,Elle a joué dans la pièce.,,,,,,,CC-BY-4.0,,,
fra-eng-033984,fra,eng,Elle joua dans la pièce.,,,,,,,CC-BY-4.0,,,
fra-eng-033985,fra,eng,Elle a accepté mon idée.,,,,,,,CC-BY-4.0,,,
fra-eng-033986,fra,eng,Elle est presque tombée dans les pommes.,,,,,,,CC-BY-4.0,,,
fra-eng-033987,fra,eng,Elle changea ses plans.,,,,,,,CC-BY-4.0,,,
fra-eng-033988,fra,eng,Elle a modifié ses plans.,,,,,,,CC-BY-4.0,,,
fra-eng-033989,fra,eng,Elle et moi nous entendons bien.,,,,,,,CC-BY-4.0,,,
fra-eng-033990,fra,eng,Elle répondit en larmes.,,,,,,,CC-BY-4.0,,,
fra-eng-033991,fra,eng,Elle m'a demandé de l'aide.,,,,,,,CC-BY-4.0,,,
fra-eng-033992,fra,eng,Elle a essayé de se suicider.,,,,,,,CC-BY-4.0,,,
fra-eng-033993,fra,eng,Elle a tenté de se suicider.,,,,,,,CC-BY-4.0,,,
fra-eng-033994,fra,eng,Elle le battit à mort.,,,,,,,CC-BY-4.0,,,
fra-eng-033995,fra,eng,Elle l'a battu à mort.,,,,,,,CC-BY-4.0,,,
fra-eng-033996,fra,eng,Elle l'a traité d'idiot.,,,,,,,CC-BY-4.0,,,
fra-eng-033997,fra,eng,Elle l'a traité de menteur.,,,,,,,CC-BY-4.0,,,
fra-eng-033998,fra,eng,Elle est venue de là.,,,,,,,CC-BY-4.0,,,
fra-eng-033999,fra,eng,Elle sait jouer de la batterie.,,,,,,,CC-BY-4.0,,,
fra-eng-034000,fra,eng,Elle sait très bien coudre.,,,,,,,CC-BY-4.0,,,
fra-eng-034001,fra,eng,Elle a repris son souffle.,,,,,,,CC-BY-4.0,,,
